sample_id,key,folder_id,model,image_path,caption_post_direct,caption_recon,reproj_mse_post_direct,reproj_cosine_post_direct,reproj_mse_recon,reproj_cosine_recon,clipscore_gt,clipscore_post_direct,clipscore_recon,clipscore_drop,bertscore_precision,bertscore_recall,bertscore_f1
416:193:000050197,50197,5,qwen3.5,data/mtf2025_web_images/00005/000050197.jpg,"A rustic wooden bowl filled with a creamy, chunky stew or porridge-like dish—possibly containing mushrooms, grains, and herbs—is artfully presented on a textured beige linen napkin against a dark background, with fresh green parsley garnishing the top for visual contrast and freshness.","A rustic wooden bowl filled with a hearty, creamy stew or porridge-like dish containing chunks of meat, diced vegetables, and garnished with fresh green herbs, resting on a textured beige placemat against a dark background.",0.0,1.0,0.0250730793923139,0.9050160050392152,38.63188552856445,33.63155746459961,34.461219787597656,-0.8296623229980469,0.8417362,0.8671964,0.85427666
416:194:000050198,50198,5,qwen3.5,data/mtf2025_web_images/00005/000050198.jpg,"A rustic wooden cutting board holds several vibrant golden chanterelle mushrooms beside a large ceramic bowl filled with a creamy mushroom stew garnished with fresh parsley and stirred with a wooden spoon, all arranged on a light blue checkered cloth with additional herbs and a small bowl of chopped greens nearby.","A rustic wooden bowl filled with a creamy mushroom stew garnished with fresh parsley sits atop a white checkered cloth, surrounded by whole button mushrooms, a small dish of chopped herbs, and a wooden spoon resting in the stew, evoking a cozy, homemade meal.",0.0,1.0,0.0289160199463367,0.9046977162361144,35.00923156738281,40.93719100952149,37.67734909057617,3.2598419189453125,0.81273603,0.82403874,0.81834835
416:195:000050199,50199,5,qwen3.5,data/mtf2025_web_images/00005/000050199.jpg,"A rustic, softly lit table scene features a plate of creamy mushroom pasta garnished with fresh herbs, accompanied by a glass of white wine, a block of cheese with garlic cloves beside it, and a textured blue cloth draped nearby, evoking a cozy, gourmet dining atmosphere.","A rustic wooden table is set with a plate of creamy mushroom pasta garnished with fresh herbs and cherry tomatoes, accompanied by a wedge of Parmesan cheese, a whole garlic bulb, a glass of white wine, and a fork resting beside the dish, all arranged on a textured cloth napkin under soft natural lighting.",0.0,1.0,0.027970477938652,0.935814082622528,36.56844329833984,35.159034729003906,34.74700927734375,0.4120254516601562,0.8311846,0.86472076,0.8476211
416:196:000050200,50200,5,qwen3.5,data/mtf2025_web_images/00005/000050200.jpg,"On a brushed stainless steel countertop, a white ceramic plate holds a rustic dish of sautéed mushrooms and greens topped with a creamy, herb-flecked dollop, positioned beside a gleaming silver cloche with a rounded knobbed lid that reflects the surrounding kitchen environment.","A white ceramic plate holds a rustic, hearty dish of sautéed mushrooms and greens, possibly with a dollop of creamy sauce or cheese, accompanied by a small, shiny metal bowl with a lid resting beside it on a light gray surface.",0.0,1.0,0.0237821098417043,0.8999263048171997,36.98232269287109,34.33528518676758,35.655982971191406,-1.320697784423828,0.8220509,0.8654855,0.8432092
416:197:000050201,50201,5,qwen3.5,data/mtf2025_web_images/00005/000050201.jpg,"A hearty, home-style dish of creamy mushroom and vegetable stew—featuring sliced brown mushrooms, diced carrots, green bell peppers, and herbs—is served over a bed of buttery egg noodles on a white plate, with fresh basil leaves garnishing the top for a touch of color and freshness.","A white plate holds a hearty serving of wide egg noodles tossed in a rich, savory sauce with sliced mushrooms, diced carrots, green peas, and chunks of tender chicken or pork, garnished with fresh parsley leaves for a pop of color and freshness.",0.0,1.0,0.0232029259204864,0.8932688236236572,23.945632934570312,33.29757308959961,31.84748268127441,1.450090408325195,0.77341884,0.6964145,0.7328995
416:198:000050202,50202,5,qwen3.5,data/mtf2025_web_images/00005/000050202.jpg,"A rich, creamy mushroom stew garnished with fresh green parsley is served in a rustic black cast-iron skillet with a handle, set against a dark textured slate background that enhances the dish’s warm, earthy tones and inviting presentation.","A creamy mushroom stew, garnished with fresh green herbs, is served in a rustic black ceramic pot with two small handles, resting on a textured dark gray surface that provides a moody, minimalist backdrop.",0.0,1.0,0.0291422605514526,0.8624961376190186,23.18836784362793,35.38043212890625,35.92476272583008,-0.5443305969238281,0.7875376,0.7750685,0.78125334
416:199:000050203,50203,5,qwen3.5,data/mtf2025_web_images/00005/000050203.jpg,"This close-up image showcases a creamy, off-white soup or stew brimming with vibrant green broccoli florets and sliced mushrooms, all gently simmering in a rich, velvety broth that suggests a comforting, hearty meal.","A close-up, shallow-focus shot of a creamy vegetable soup or stew featuring vibrant green broccoli florets, sliced mushrooms, and diced potatoes submerged in a thick, off-white broth, with the background softly blurred to emphasize the rich textures and colors of the ingredients in the foreground.",0.0,1.0,0.0291108544915914,0.9094904661178588,36.66940307617188,37.04563522338867,37.75563430786133,-0.7099990844726562,0.8189261,0.86372006,0.84072685
416:200:000050204,50204,5,qwen3.5,data/mtf2025_web_images/00005/000050204.jpg,"A close-up, top-down view of a creamy pasta dish served in a shallow bowl with a yellow rim and blue inner edge, featuring wide egg noodles coated in a rich off-white sauce, interspersed with sliced mushrooms, dark purple onion pieces, and garnished with fresh green parsley and a light dusting of grated cheese.","A creamy pasta dish featuring wide, flat noodles (likely fettuccine or tagliatelle) tossed in a rich, light-colored sauce with visible chunks of chicken, sliced mushrooms, and flecks of green herbs, all generously topped with grated Parmesan cheese and garnished with fresh parsley, served on a white plate with a yellow rim against a clean white background.",0.0,1.0,0.0271348059177398,0.9301357269287108,36.359493255615234,32.19343566894531,34.08305358886719,-1.889617919921875,0.8190801,0.9012991,0.8582249
416:201:000050205,50205,5,qwen3.5,data/mtf2025_web_images/00005/000050205.jpg,"A rich, savory dish of wide egg noodles tossed in a creamy mushroom and chicken sauce, garnished with fresh parsley, served on a deep red ribbed plate with a silver fork resting beside it.","A close-up, top-down view of a plated dish featuring wide, flat egg noodles tossed in a creamy sauce with bite-sized pieces of tender chicken and earthy brown mushrooms, garnished with a sprig of fresh green parsley, all served on a white ceramic plate with a subtle blue rim, accompanied by a silver fork resting on the right side against a softly blurred wooden table background.",0.0,1.0,0.0235281065106391,0.9394800066947936,37.3339729309082,34.79596328735352,32.92333984375,1.872623443603516,0.80269384,0.8561108,0.8285423
416:202:000050206,50206,5,qwen3.5,data/mtf2025_web_images/00005/000050206.jpg,"A top-down view of a plated meal featuring a silver bowl filled with fluffy white rice alongside a rectangular glass dish containing a savory curry of chunks of fish or chicken, potatoes, and green vegetables, garnished with fresh parsley, all arranged on a white lace-patterned tablecloth.","A white ceramic plate with a scalloped rim holds a serving of fluffy white rice on the left and a savory stew of chunks of meat, potatoes, and vegetables garnished with fresh green herbs on the right, all set against a light-colored tablecloth with a subtle floral pattern.",0.0,1.0,0.0313592515885829,0.917338252067566,35.458065032958984,29.294692993164062,32.51679229736328,-3.2220993041992188,0.8284993,0.86532557,0.8465121
416:203:000050207,50207,5,qwen3.5,data/mtf2025_web_images/00005/000050207.jpg,"A steaming bowl of creamy mushroom pasta, rich with sliced brown mushrooms and tender noodles in a velvety sauce, sits elegantly on a white ceramic plate atop a rustic wooden board, accompanied by a polished silver fork to its left and a clear glass of water behind it, all arranged on a dark wood table with blurred green herbs and a bottle of olive oil in the background, evoking a warm, inviting, and freshly prepared meal.","A creamy mushroom pasta dish, featuring sliced mushrooms and penne noodles coated in a rich white sauce, is served in a white ceramic bowl placed on a rustic wooden board, accompanied by a silver fork to the left and a glass of water with a lemon slice in the background, all set against a warm-toned wooden table surface.",0.0,1.0,0.0280404221266508,0.92755788564682,34.618408203125,37.340476989746094,36.87623977661133,0.4642372131347656,0.811612,0.8633666,0.8366897
416:204:000050208,50208,5,qwen3.5,data/mtf2025_web_images/00005/000050208.jpg,"A hearty beef bourguignon stew, rich with tender chunks of beef, mushrooms, and carrots in a deep brown sauce, is served in a black ceramic bowl with white floral patterns and two small handles, placed on a white plate alongside bright yellow boiled potatoes garnished with fresh green herbs, all set on a rustic wooden table beside a white salt shaker, a folded beige napkin, and the edge of a larger serving dish containing more stew.","A hearty mushroom stew, rich with sliced mushrooms and chunks of meat in a savory brown sauce, is served in a white ceramic bowl with black handles, garnished with fresh herbs, and accompanied by a side of creamy mashed potatoes on a white plate, all arranged on a rustic wooden table alongside a small glass shaker of coarse salt and a fork resting on a textured napkin.",0.0,1.0,0.0348139964044094,0.93462872505188,38.61073303222656,35.794132232666016,33.93119430541992,1.8629379272460935,0.8250382,0.88992643,0.85625476
416:205:000050209,50209,5,qwen3.5,data/mtf2025_web_images/00005/000050209.jpg,"A gourmet dish featuring a golden-brown, flaky pastry or dumpling atop a creamy mushroom sauce with sliced mushrooms and red pepper garnishes, elegantly plated on a white square dish with decorative purple leaves and a single mushroom cap, set against a rich dark wood table scattered with star-shaped confetti and a vibrant orange daisy flower.","A gourmet dish featuring a golden-brown, crispy pastry or breaded item nestled atop a creamy mushroom sauce with visible slices of mushrooms and garnished with fresh herbs and small red berries, all artfully arranged on a white oval plate against a rustic wooden background scattered with decorative elements like dried herbs, black peppercorns, and a sliced lemon.",0.0,1.0,0.0241243094205856,0.928068995475769,33.127281188964844,40.87577819824219,36.32814025878906,4.547637939453125,0.7826654,0.8023094,0.7923656
416:206:000050210,50210,5,qwen3.5,data/mtf2025_web_images/00005/000050210.jpg,"This image displays a plated meal featuring a creamy mushroom-based dish as the centerpiece, accompanied by a small side salad of mixed greens and dark leafy vegetables, two bright red cherry tomatoes, and four dollops of what appears to be mashed potatoes or a similar puree arranged in the background, all presented on a clean white surface with soft lighting that highlights the textures and colors of the food.","A gourmet dish featuring a creamy mushroom-based pasta or risotto served on a white plate, garnished with fresh cherry tomatoes, a small side salad of mixed greens and red lettuce, and a decorative swirl of mashed potatoes or polenta in the background, all presented against a clean white backdrop to emphasize the rich textures and earthy tones of the meal.",0.0,1.0,0.0208957288414239,0.9328286647796632,29.70607566833496,33.404014587402344,34.275108337402344,-0.87109375,0.81747013,0.88748753,0.85104114
